complaint_id,product,issue,company,state,city,zip_code,status,date_received,date_sent_to_company,response_time_days,timely_response?,consumer_disputed?,company_response_to_consumer
101781,Mortgage,Identity Theft,Nan,Ga,Nan,72278.0,Resolved,2023-06-01,2023-06-04,3,,FALSE,
101782,Mortgage,Identity Theft,,Ca,Nan,50386.0,,2023-11-26,2023-11-24,-2,,,
101783,Mortgage,Fees,Finserv Co,Nan,Charlotte,86430.0,,2023-11-26,2023-12-26,30,Yes,Y,
101784,Credit Reporting,Fees,Nan,,Los Angeles,,In Progress,2023-10-27,2023-11-09,13,N,TRUE,
101785,Debt  Collection,Billing Disputes,Finserv Co,Nc,Los Angeles,16691.0,Closed,2023-02-06,2023-03-02,24,,FALSE,Closed with explanation
101786,Student Loan,Identity Theft,Acme Bank,Ny,Nan,90074.0,Closed,2023-08-25,2023-08-29,4,TRUE,No,
101787,Debt Collection,Other,Northstar Finance,Pa,Los Angeles,15661.0,Open,2023-11-03,2023-11-11,8,Y,TRUE,
101788,Student Loan,Collection Harassment,Nan,Nan,Philadelphia,36930.0,Open,2024-04-20,2024-05-13,23,,TRUE,
101789,Bank Account,Collection Harassment,Metro Loans,Nan,Chicago,,,2023-09-20,2023-10-29,39,Y,Y,Closed
101791,Credit Reporting,Billing Disputes,,,Detroit,23787.0,,2023-10-05,2023-11-04,30,Yes,FALSE,
101792,Student Loan,Identity Theft,Acme Bank,,Chicago,86007.0,Resolved,2023-03-30,2023-04-27,28,FALSE,,
101793,,Other,Finserv Co,Ga,,29994.0,Resolved,2023-02-15,2023-02-27,12,Yes,N,Closed with explanation
101794,Credit Reporting,Fees,Northstar Finance,Pa,Miami,,,2023-12-06,2023-12-19,13,,No,In progress
101795,Mortgage,Collection Harassment,Metro Loans,Ga,Houston,18130.0,,2024-05-08,2024-05-30,22,Y,,
101796,Credit Card,Incorrect Information,,Ny,Los Angeles,45272.0,Open,2024-02-28,2024-02-25,-3,Yes,No,Closed with explanation
101797,Bank Account,Incorrect Information,Metro Loans,Ga,Miami,66078.0,,2023-10-19,2023-11-27,39,,Yes,Closed
101798,Mortgage,Fees,,Ny,Philadelphia,73999.0,Closed,2023-01-21,2023-02-24,34,,Y,
101799,,Other,Nan,Ny,Detroit,88523.0,Resolved,2024-05-08,2024-05-22,14,,,
101800,Mortgage,Incorrect Information,Finserv Co,Ga,,83456.0,Resolved,2023-08-13,2023-09-01,19,N,,Closed with explanation
101801,Debt Collection,Fees,Metro Loans,Ga,New York,56678.0,Closed,2023-05-25,2023-06-10,16,Yes,Y,In progress
101802,Debt Collection,Other,Finserv Co,,Chicago,,Resolved,2024-03-22,2024-04-28,37,No,TRUE,
101803,Mortgage,Incorrect Information,Metro Loans,Ga,Detroit,33512.0,Resolved,2024-01-09,2024-02-22,44,Yes,,
101804,,Other,Finserv Co,,Miami,99353.0,,2024-01-10,2024-01-12,2,Yes,FALSE,
101805,Bank Account,Fees,,,Miami,,,2023-05-19,2023-06-09,21,No,,Closed
101806,Debt  Collection,Other,Acme Bank,Il,Nan,91774.0,In Progress,2024-05-10,2024-05-05,-5,TRUE,Yes,
101807,Credit Card,Incorrect Information,Nan,Nan,Los Angeles,,,2023-08-15,2023-09-08,24,,No,
101808,Bank Account,Fees,Finserv Co,Oh,Columbus,,,2023-09-23,2023-10-04,11,TRUE,Yes,Closed
101809,Credit  Card,Identity Theft,Acme Bank,Nc,Atlanta,84317.0,Open,2024-01-11,2024-01-27,16,No,,
101810,Mortgage,Fees,,Ca,Chicago,75053.0,,2023-11-26,2023-12-20,24,TRUE,Y,Closed with explanation
101811,Debt Collection,Identity Theft,Acme Bank,Tx,Miami,28069.0,,2023-03-28,2023-04-13,16,No,N,Closed with explanation
101812,Credit Card,Fees,Finserv Co,Ga,Atlanta,57160.0,Open,2023-06-01,2023-06-21,20,N,TRUE,In progress
101813,Debt Collection,Nan,,Fl,Los Angeles,29210.0,,2023-06-30,2023-08-13,44,,TRUE,Closed
101814,Mortgage,Incorrect Information,Northstar Finance,Nc,Columbus,78482.0,Open,2024-04-18,2024-06-04,47,No,Yes,Closed with explanation
101815,Credit Reporting,Incorrect Information,,Ca,,12694.0,In Progress,2023-12-24,2023-12-19,-5,,,Closed with explanation
101816,Credit Reporting,Identity Theft,Acme Bank,Fl,Nan,84427.0,,2023-07-03,2023-07-22,19,Y,N,
101817,Credit Card,Collection Harassment,Metro Loans,Mi,Philadelphia,93613.0,,2024-01-03,2024-02-22,50,FALSE,,Closed with explanation
101818,Bank Account,Fees,Finserv Co,Nc,Nan,12090.0,,2024-01-05,2024-02-03,29,Y,,
101819,Bank Account,Nan,Northstar Finance,,Nan,66734.0,,2023-07-17,2023-07-25,8,No,FALSE,Closed with explanation
101820,Debt Collection,Billing Disputes,Northstar Finance,Nan,Detroit,17121.0,Closed,2023-07-21,2023-08-23,33,N,FALSE,
101821,Debt Collection,Billing Disputes,United Credit,,New York,42415.0,,2024-03-23,2024-03-27,4,N,,Closed with explanation
101822,Student  Loan,Billing Disputes,United Credit,Ny,Detroit,40281.0,Resolved,2023-10-08,2023-10-04,-4,TRUE,Y,
101823,Debt Collection,Other,Acme Bank,Nc,Los Angeles,56772.0,,2023-03-16,2023-04-21,36,No,Y,Closed with explanation
101824,Credit Card,Other,Metro Loans,Fl,Philadelphia,92584.0,Resolved,2023-12-26,2024-01-23,28,,FALSE,In progress
101825,Debt Collection,Billing Disputes,Northstar Finance,Fl,Houston,51543.0,Open,2023-10-22,2023-12-05,44,FALSE,No,
101826,Mortgage,Billing Disputes,Acme Bank,Tx,Detroit,45844.0,Resolved,2023-09-12,2023-09-29,17,,,Closed
101827,Debt Collection,Collection Harassment,Northstar Finance,Oh,Miami,18350.0,,2023-12-29,2024-02-17,50,,Yes,Closed with explanation
101828,Mortgage,Fees,Acme Bank,Ca,Philadelphia,89875.0,,2024-03-29,2024-04-20,22,FALSE,,
101829,Credit Card,Identity Theft,Finserv Co,Ga,Atlanta,38322.0,In Progress,2023-06-15,2023-07-27,42,No,Y,
101830,Credit Reporting,,Finserv Co,Tx,New York,51618.0,Closed,2023-07-29,2023-07-30,1,TRUE,Yes,In progress
101831,Credit Card,Identity Theft,,Ga,Los Angeles,,,2023-04-05,2023-04-06,1,,TRUE,Closed with explanation
101832,Student Loan,Identity Theft,Finserv Co,Nc,Nan,35996.0,,2023-11-20,2024-01-04,45,Yes,Y,Closed
101833,Student Loan,,Metro Loans,Tx,Miami,59800.0,,2023-07-21,2023-09-08,49,N,Y,Closed
101834,Bank Account,Other,Finserv Co,Ca,Nan,91057.0,,2023-06-21,2023-08-16,56,No,N,
101835,Credit Reporting,Nan,Northstar Finance,,Nan,39600.0,,2023-12-15,2023-12-31,16,,TRUE,Closed
101836,Credit Card,Identity Theft,Northstar Finance,Nan,Atlanta,60459.0,In Progress,2023-07-24,2023-07-20,-4,,No,In progress
101837,Mortgage,Fees,,Fl,Nan,88806.0,,2023-08-21,2023-10-18,58,Yes,Yes,Closed
101838,Credit  Card,Other,Northstar Finance,Nan,Los Angeles,42443.0,In Progress,2023-08-09,2023-09-12,34,,N,Closed
101839,Nan,Other,,Fl,Chicago,36534.0,,2023-05-10,2023-05-21,11,Y,Y,
101840,Bank Account,Collection Harassment,United Credit,Nan,Nan,,Open,2023-03-04,2023-04-17,44,,TRUE,In progress
101841,Credit Reporting,Billing Disputes,United Credit,Ca,Detroit,91715.0,Closed,2024-02-18,2024-04-11,53,Yes,FALSE,
101842,Mortgage,Identity Theft,,Ny,New York,29387.0,In Progress,2023-06-12,2023-07-27,45,FALSE,Yes,Closed with explanation
101844,Credit Reporting,Billing Disputes,Acme Bank,Tx,Columbus,22537.0,,2023-11-30,2024-01-15,46,,,
101846,Student Loan,Identity Theft,,Ca,Nan,42834.0,,2023-11-24,2023-12-30,36,No,Yes,Closed with explanation
101847,Debt Collection,Fees,,Oh,,73446.0,,2024-01-02,2024-01-14,12,Y,,
101848,Nan,Incorrect Information,Finserv Co,Fl,Atlanta,,,2023-11-28,2024-01-22,55,Yes,,
101849,Debt Collection,Incorrect Information,,Ca,Columbus,11357.0,Resolved,2023-06-02,2023-07-30,58,,TRUE,
101850,Student Loan,Identity Theft,Metro Loans,,,,Open,2023-01-10,2023-03-09,58,FALSE,,In progress
101851,Mortgage,Billing Disputes,Nan,,Miami,10367.0,Resolved,2024-03-19,2024-04-30,42,FALSE,,
101852,Credit Reporting,Other,Nan,,Chicago,15897.0,Closed,2023-06-13,2023-06-10,-3,N,,Closed with explanation
101853,Credit  Card,Fees,,Tx,New York,52569.0,Closed,2024-02-07,2024-02-25,18,FALSE,,
101854,Debt Collection,Identity Theft,United Credit,Pa,Los Angeles,,,2023-04-09,2023-05-02,23,TRUE,No,Closed with explanation
101855,Mortgage,Collection Harassment,Nan,Il,Chicago,,Resolved,2023-03-23,2023-05-19,57,FALSE,Yes,
101856,Bank Account,,Acme Bank,Il,Nan,46780.0,,2024-01-25,2024-02-24,30,N,FALSE,
101857,Bank Account,Other,United Credit,Pa,Miami,50671.0,In Progress,2024-04-14,2024-05-13,29,FALSE,FALSE,Closed with explanation
101858,Credit Reporting,Billing Disputes,Northstar Finance,Ga,Charlotte,,In Progress,2024-03-06,2024-03-10,4,FALSE,TRUE,
101859,Student Loan,Fees,Metro Loans,Oh,Atlanta,69538.0,,2024-01-11,2024-02-26,46,FALSE,No,
101860,Mortgage,Other,Metro Loans,Il,Los Angeles,45368.0,Resolved,2023-05-04,2023-05-20,16,,,
101861,Credit  Card,Collection Harassment,,,,,,2024-04-01,2024-04-01,0,Y,N,In progress
101862,Credit Reporting,Identity Theft,Metro Loans,,Columbus,18027.0,Open,2023-11-30,2024-01-28,59,,FALSE,
101863,Debt  Collection,Other,,Il,Columbus,44798.0,Resolved,2023-03-28,2023-04-04,7,Yes,TRUE,In progress
101864,Credit Card,Incorrect Information,Metro Loans,Fl,Miami,62299.0,,2023-03-06,2023-03-02,-4,N,,Closed
101865,,Incorrect Information,Acme Bank,Ga,Nan,11888.0,,2024-03-11,2024-03-11,0,N,FALSE,
101866,Nan,Fees,,Pa,,92766.0,,2023-05-18,2023-06-11,24,,FALSE,
101867,,Collection Harassment,,,Miami,,Open,2024-01-18,2024-01-19,1,Yes,,Closed with explanation
101868,Bank Account,Fees,Northstar Finance,Ny,Miami,34803.0,Open,2023-05-21,2023-06-18,28,N,FALSE,Closed
101870,Bank Account,Collection Harassment,Acme Bank,Ca,,85258.0,,2023-05-22,2023-06-07,16,,TRUE,
101871,Credit Reporting,Fees,United Credit,Ca,New York,43016.0,Resolved,2023-05-21,2023-05-16,-5,N,,
101872,Debt  Collection,Identity Theft,Acme Bank,Pa,Detroit,93539.0,Closed,2023-12-04,2023-12-30,26,FALSE,No,In progress
101873,Debt Collection,Billing Disputes,Finserv Co,Il,New York,,,2024-04-02,2024-04-06,4,No,TRUE,
101874,Bank Account,,Acme Bank,,Detroit,67288.0,,2024-03-31,2024-05-28,58,,Y,
101875,Credit  Card,Collection Harassment,Nan,Nan,Columbus,28341.0,Open,2024-01-06,2024-01-19,13,,Yes,
101876,Credit Card,Fees,Metro Loans,Ca,Miami,99542.0,Open,2023-04-12,2023-05-07,25,Yes,TRUE,
101877,Nan,Other,Northstar Finance,,,27337.0,Closed,2024-04-25,2024-04-21,-4,FALSE,Yes,
101878,Mortgage,Fees,,Nc,Los Angeles,12995.0,Open,2023-09-29,2023-10-02,3,No,Yes,
101879,Mortgage,Billing Disputes,Finserv Co,Pa,,85134.0,,2023-12-17,2023-12-15,-2,FALSE,,Closed with explanation
101881,Mortgage,Fees,,Oh,Los Angeles,92905.0,Open,2024-01-20,2024-03-02,42,,FALSE,
101882,Bank Account,Identity Theft,Nan,Tx,New York,87130.0,Resolved,2024-04-21,2024-06-16,56,Yes,Yes,In progress
101883,Student  Loan,Collection Harassment,Finserv Co,Nan,Houston,59774.0,In Progress,2023-10-19,2023-12-17,59,Y,Yes,In progress
101884,,Billing Disputes,United Credit,Ny,Chicago,92502.0,,2023-11-02,2023-11-14,12,FALSE,N,Closed
101885,Nan,Other,Northstar Finance,Ny,Houston,54282.0,In Progress,2024-01-08,2024-02-23,46,Y,N,
101886,Nan,Identity Theft,Northstar Finance,Fl,Charlotte,53034.0,,2023-05-08,2023-06-04,27,FALSE,Yes,
101887,Credit  Card,Incorrect Information,Finserv Co,Tx,New York,26267.0,,2023-06-03,2023-05-31,-3,No,Y,
101888,Credit Reporting,Billing Disputes,United Credit,Ny,Miami,80897.0,Open,2023-11-09,2023-11-09,0,No,No,Closed
101889,Mortgage,Identity Theft,,Pa,Atlanta,38448.0,Closed,2023-02-02,2023-03-04,30,TRUE,TRUE,Closed with explanation
101890,Debt Collection,Other,United Credit,Pa,Nan,27557.0,Closed,2023-06-10,2023-07-02,22,FALSE,FALSE,
101891,Credit Card,Identity Theft,Finserv Co,Ca,Philadelphia,43258.0,Closed,2023-12-25,2023-12-20,-5,No,N,Closed with explanation
101892,Debt Collection,Fees,Finserv Co,,Houston,64281.0,Resolved,2024-05-03,2024-06-27,55,,TRUE,Closed with explanation
101893,Credit Reporting,Other,United Credit,Nan,,34300.0,Open,2023-09-17,2023-10-29,42,,No,Closed
101894,Debt Collection,Fees,Metro Loans,Nan,Houston,42277.0,In Progress,2023-07-19,2023-08-15,27,Yes,,Closed
101895,Bank Account,Billing Disputes,,Ga,Atlanta,,Open,2023-08-09,2023-10-07,59,Y,Yes,In progress
101896,Credit  Card,Incorrect Information,Northstar Finance,,Columbus,63655.0,Resolved,2023-12-09,2024-02-05,58,TRUE,TRUE,Closed
101897,Credit Card,Incorrect Information,Acme Bank,Il,Nan,74265.0,,2023-09-30,2023-11-27,58,N,Y,Closed
101898,Student Loan,Identity Theft,United Credit,Pa,Houston,70799.0,In Progress,2023-01-12,2023-01-23,11,Y,N,
101899,Credit Card,Identity Theft,Nan,Ny,Miami,22704.0,In Progress,2023-09-27,2023-11-18,52,TRUE,TRUE,
101900,Nan,Fees,Acme Bank,Mi,Nan,41235.0,In Progress,2023-07-20,2023-08-16,27,,FALSE,Closed
101901,Mortgage,Incorrect Information,United Credit,Ca,New York,68363.0,Closed,2023-12-17,2024-01-28,42,Y,,In progress
101902,Credit Card,Identity Theft,Finserv Co,Mi,Columbus,29461.0,In Progress,2024-03-13,2024-05-02,50,No,TRUE,
101903,Bank Account,Incorrect Information,Acme Bank,Nan,Chicago,,,2024-04-26,2024-05-01,5,FALSE,No,
101904,Credit Reporting,Incorrect Information,Acme Bank,Fl,Charlotte,,Open,2023-11-02,2023-11-26,24,TRUE,TRUE,
101905,Credit Card,Identity Theft,United Credit,Nc,Nan,,,2023-07-01,2023-07-04,3,FALSE,TRUE,
101906,Student  Loan,Incorrect Information,Acme Bank,Il,Chicago,69755.0,Open,2023-08-10,2023-08-23,13,FALSE,,
101907,Bank Account,Other,Acme Bank,Pa,Philadelphia,21680.0,Open,2023-03-30,2023-04-20,21,,TRUE,
101908,Student Loan,Fees,Northstar Finance,Ga,Atlanta,70918.0,Closed,2024-04-12,2024-06-01,50,FALSE,,
101909,Credit Card,Fees,Acme Bank,Fl,Miami,27498.0,Closed,2024-02-28,2024-04-19,51,TRUE,FALSE,Closed with explanation
101910,Credit Reporting,Other,,,Nan,,Closed,2024-03-02,2024-03-22,20,N,TRUE,
101911,Credit Card,Fees,Acme Bank,Pa,Los Angeles,60986.0,,2023-06-14,2023-06-30,16,N,Y,Closed
101912,Credit Reporting,Identity Theft,Metro Loans,Oh,Atlanta,,,2023-06-11,2023-07-10,29,Y,Y,
101913,Bank Account,Incorrect Information,Nan,,Miami,,,2024-03-04,2024-04-27,54,N,Yes,
101914,,Incorrect Information,Nan,Fl,New York,,Open,2023-09-30,2023-11-27,58,TRUE,TRUE,Closed with explanation
101915,,Incorrect Information,Nan,Oh,Miami,48942.0,,2023-12-19,2023-12-28,9,FALSE,,In progress
101916,Bank Account,Billing Disputes,United Credit,,Chicago,71932.0,,2023-09-02,2023-09-09,7,,Yes,
101917,Credit Card,Billing Disputes,Finserv Co,Pa,Charlotte,77343.0,Open,2023-08-10,2023-09-19,40,N,,Closed with explanation
101918,Bank Account,,,Ca,Nan,,In Progress,2023-11-13,2023-11-27,14,FALSE,,
101919,Student Loan,Other,Acme Bank,Fl,New York,93831.0,,2024-02-11,2024-02-18,7,N,N,
101920,,Collection Harassment,,,Nan,40203.0,Open,2023-06-17,2023-06-14,-3,Y,Y,Closed with explanation
101921,Mortgage,Other,,Nan,Detroit,81405.0,Open,2024-02-09,2024-03-01,21,No,TRUE,Closed with explanation
101922,Mortgage,Identity Theft,Northstar Finance,,Chicago,,Resolved,2023-05-03,2023-05-23,20,Y,,Closed with explanation
101923,Mortgage,Incorrect Information,Northstar Finance,Fl,Los Angeles,61926.0,In Progress,2023-07-21,2023-08-21,31,FALSE,Yes,In progress
101924,Credit Card,Fees,Acme Bank,,Nan,42455.0,In Progress,2024-04-01,2024-04-09,8,No,N,
101925,Mortgage,Incorrect Information,Acme Bank,Pa,Miami,86789.0,,2024-04-22,2024-06-02,41,Yes,Yes,Closed
101926,Bank Account,Incorrect Information,Nan,,Los Angeles,20567.0,Resolved,2024-04-06,2024-05-15,39,Y,FALSE,
101927,Mortgage,Incorrect Information,Nan,Nan,New York,90649.0,,2023-06-08,2023-07-03,25,,Yes,Closed
101928,Student Loan,Billing Disputes,Acme Bank,Tx,Detroit,28660.0,Open,2024-02-26,2024-03-03,6,No,Y,Closed
101929,Student  Loan,Other,Finserv Co,,Miami,,Open,2024-04-13,2024-05-10,27,No,FALSE,
101930,Student Loan,Other,Acme Bank,Nc,Houston,,Closed,2024-05-04,2024-06-11,38,N,,
101931,Bank Account,Billing Disputes,Nan,Nan,Charlotte,11239.0,Closed,2023-01-11,2023-01-30,19,N,No,Closed
101932,Mortgage,Incorrect Information,,Nan,Nan,,Closed,2024-01-08,2024-01-20,12,,TRUE,In progress
101933,Credit Reporting,Fees,Metro Loans,Tx,,59307.0,,2024-05-13,2024-06-09,27,No,No,In progress
101934,Credit  Card,Collection Harassment,Metro Loans,Nan,Nan,33966.0,Open,2024-01-18,2024-02-05,18,N,TRUE,In progress
101935,Debt Collection,Other,Acme Bank,Tx,Chicago,63810.0,Open,2023-04-27,2023-05-18,21,Y,Yes,In progress
101936,Debt Collection,Incorrect Information,Northstar Finance,Fl,Houston,,Closed,2024-01-17,2024-02-03,17,No,,
101937,Bank Account,Other,United Credit,Tx,Atlanta,57396.0,Closed,2023-08-29,2023-10-09,41,Y,TRUE,In progress
101939,Student  Loan,Collection Harassment,Acme Bank,,Chicago,76534.0,Closed,2023-11-10,2023-12-04,24,FALSE,N,Closed
101940,Credit Reporting,Identity Theft,,Il,,48204.0,Resolved,2023-08-17,2023-09-11,25,,No,
101941,Debt Collection,Collection Harassment,Nan,Pa,Houston,93253.0,Open,2023-12-16,2024-01-22,37,No,TRUE,
101942,Credit Reporting,Incorrect Information,Acme Bank,Oh,Philadelphia,69594.0,Open,2023-05-01,2023-05-19,18,N,No,
101943,Credit  Card,Billing Disputes,Acme Bank,Mi,Los Angeles,13107.0,,2023-10-31,2023-11-01,1,Y,TRUE,In progress
101944,Credit Reporting,Collection Harassment,Acme Bank,Nc,Los Angeles,58735.0,Open,2023-11-19,2024-01-08,50,,FALSE,Closed
101945,Credit  Card,Other,Acme Bank,Ga,Los Angeles,,Open,2023-11-13,2023-11-11,-2,Yes,N,
101946,Credit Reporting,Incorrect Information,Nan,,Miami,21836.0,Open,2023-05-25,2023-06-26,32,N,Y,Closed with explanation
101947,Debt Collection,Incorrect Information,Acme Bank,Oh,Nan,95535.0,Resolved,2023-06-02,2023-06-14,12,Y,N,Closed with explanation
101948,Credit Reporting,Incorrect Information,Nan,Nan,Nan,,,2023-05-09,2023-05-17,8,Y,,
101949,Credit Card,Billing Disputes,Northstar Finance,Nan,Atlanta,17502.0,,2023-08-19,2023-08-16,-3,,,
101950,,Other,Finserv Co,Mi,New York,30026.0,,2023-10-20,2023-12-12,53,TRUE,Yes,
101951,Credit Reporting,Billing Disputes,,Ny,New York,,Open,2023-07-01,2023-07-23,22,N,Y,Closed
101952,Credit Card,Fees,United Credit,Fl,Nan,63995.0,In Progress,2023-07-24,2023-08-10,17,,Yes,
101953,Mortgage,Billing Disputes,Metro Loans,Nc,Atlanta,83796.0,Resolved,2023-05-24,2023-07-06,43,,No,
101954,Credit Card,Collection Harassment,Acme Bank,Oh,Los Angeles,,,2023-04-20,2023-04-17,-3,No,,
101955,Mortgage,Other,Acme Bank,Fl,Nan,20528.0,In Progress,2023-11-25,2023-12-26,31,N,,
101956,Debt Collection,,Metro Loans,Il,Charlotte,44882.0,,2024-02-13,2024-03-11,27,N,N,
101957,Bank Account,Fees,Acme Bank,Ca,Philadelphia,27979.0,,2023-05-26,2023-06-25,30,N,FALSE,In progress
101958,Mortgage,Collection Harassment,Nan,Fl,Atlanta,60096.0,,2024-03-06,2024-03-09,3,Y,Y,In progress
101959,Credit  Card,Other,United Credit,Nan,Chicago,34247.0,,2023-10-13,2023-12-08,56,,N,
101960,Credit  Card,Other,Acme Bank,Ny,,97309.0,,2023-03-25,2023-04-04,10,,,In progress
101961,Credit Reporting,Identity Theft,Metro Loans,,Miami,43947.0,,2023-07-02,2023-08-10,39,Yes,Y,
101962,Credit Reporting,Fees,Metro Loans,Il,Chicago,38277.0,Resolved,2023-01-04,2023-02-16,43,,Y,Closed with explanation
101963,Mortgage,Collection Harassment,,,Los Angeles,98603.0,In Progress,2023-01-20,2023-02-06,17,,No,Closed with explanation
101964,Credit  Card,Identity Theft,Northstar Finance,Fl,Houston,56817.0,In Progress,2023-06-18,2023-06-21,3,Y,No,In progress
101965,Credit Card,Collection Harassment,Metro Loans,,Atlanta,25343.0,,2023-08-16,2023-08-30,14,N,Yes,Closed
101966,Credit Reporting,Billing Disputes,,Nc,Los Angeles,53232.0,Closed,2024-02-03,2024-03-21,47,Yes,,
101967,Student Loan,Other,Northstar Finance,,New York,,Resolved,2023-03-09,2023-05-01,53,Y,,
101968,Student Loan,Fees,,Ny,Los Angeles,74497.0,Resolved,2024-02-24,2024-04-19,55,No,N,
101969,Mortgage,Collection Harassment,Nan,,Chicago,61632.0,In Progress,2023-04-28,2023-05-07,9,,TRUE,In progress
101971,Credit Card,Identity Theft,Finserv Co,Pa,Atlanta,94611.0,Open,2023-12-16,2023-12-20,4,Y,Yes,Closed with explanation
101972,Bank Account,Incorrect Information,Finserv Co,Ny,,75615.0,,2024-01-23,2024-03-04,41,N,TRUE,
101973,Bank Account,Other,Northstar Finance,,Miami,40650.0,Open,2023-10-30,2023-11-21,22,,No,Closed
101974,Mortgage,Billing Disputes,Finserv Co,Nc,Miami,28136.0,Open,2023-02-27,2023-04-09,41,,,Closed with explanation
101975,Student Loan,Collection Harassment,Acme Bank,,Nan,57642.0,Closed,2023-02-27,2023-04-07,39,,Y,
101976,Bank Account,Identity Theft,Acme Bank,Ga,Nan,,Resolved,2023-07-15,2023-09-12,59,Y,FALSE,
101977,Debt Collection,Fees,Acme Bank,Tx,Chicago,,Closed,2023-08-14,2023-09-09,26,Y,Y,In progress
101978,Credit  Card,Nan,United Credit,Il,Detroit,83004.0,,2024-05-14,2024-05-31,17,TRUE,No,Closed
101979,,Collection Harassment,Finserv Co,Oh,Philadelphia,91842.0,,2023-05-24,2023-06-22,29,Y,TRUE,In progress
101980,Nan,Other,Nan,Tx,Detroit,,In Progress,2023-04-07,2023-04-12,5,Yes,No,
101981,Mortgage,Incorrect Information,Nan,,Charlotte,,,2024-04-17,2024-04-19,2,,N,Closed with explanation
101982,Mortgage,Identity Theft,Acme Bank,,,98581.0,Open,2023-03-18,2023-04-15,28,Yes,Y,
101983,Bank Account,Incorrect Information,Metro Loans,Ga,New York,11070.0,Open,2023-01-14,2023-03-03,48,No,,
101984,Mortgage,Fees,United Credit,Nc,Miami,42830.0,In Progress,2023-07-31,2023-08-29,29,,TRUE,
101985,Debt Collection,Collection Harassment,Metro Loans,Mi,,76404.0,,2023-07-20,2023-09-03,45,FALSE,FALSE,Closed with explanation
101986,Student Loan,Collection Harassment,,Mi,Nan,54789.0,Resolved,2023-11-06,2023-11-12,6,FALSE,TRUE,
101987,Bank Account,Incorrect Information,Northstar Finance,Ny,Houston,81269.0,,2024-03-14,2024-04-07,24,No,,
101988,Bank Account,Other,Finserv Co,Ga,Los Angeles,52706.0,Resolved,2024-04-11,2024-05-15,34,Y,N,In progress
101989,Credit Card,Billing Disputes,Nan,Nan,,,In Progress,2023-05-25,2023-06-11,17,No,,
101990,Debt Collection,Billing Disputes,United Credit,,Houston,49029.0,,2024-05-05,2024-04-30,-5,FALSE,,
101991,Debt  Collection,Billing Disputes,Acme Bank,Nc,Los Angeles,,,2023-11-13,2023-11-12,-1,TRUE,,
101992,Credit Card,Identity Theft,Metro Loans,Nc,Chicago,,,2024-04-14,2024-05-18,34,FALSE,,
101994,Credit  Card,Fees,United Credit,Pa,Detroit,,Resolved,2023-03-10,2023-03-22,12,,FALSE,
101995,Student Loan,Collection Harassment,Nan,Oh,Miami,22734.0,Resolved,2023-10-22,2023-11-02,11,FALSE,Y,Closed with explanation
101996,Bank Account,Collection Harassment,Acme Bank,Mi,Philadelphia,61089.0,Open,2024-01-31,2024-01-28,-3,Yes,No,Closed
101997,Student  Loan,Other,Metro Loans,Nan,Chicago,99599.0,Closed,2023-05-05,2023-06-30,56,TRUE,No,Closed with explanation
